Country Name,ISO Code,Confidence Level,Press Type,Mean,Standard Deviation,Number of Articles
Philippines,PHL,100,Chinese,-0.0610954368957844,3.3833071006746156,1258
Philippines,PHL,100,Western,-2.4989631338113987,2.5802058185716317,432
Philippines,PHL,100,Local,-0.6750847213907909,3.255618171409189,3973
Malaysia,MYS,0,Chinese,1.525047036577551,3.2426724853603552,4005
Malaysia,MYS,0,Western,-1.8436429957302998,2.871354265543348,6952
Malaysia,MYS,0,Local,-0.342413534474881,2.9588632443813343,28668
Malaysia,MYS,30,Chinese,1.2704332716300941,3.267732920556833,2209
Malaysia,MYS,30,Western,-1.6695863362395835,2.7478889849753565,3163
Malaysia,MYS,30,Local,-0.3722762490125636,2.9816754382848503,12842
Malaysia,MYS,50,Chinese,1.252849306928673,3.138929356427059,1495
Malaysia,MYS,50,Western,-1.5917695672843009,2.7146673602950835,2172
Malaysia,MYS,50,Local,-0.35093698360691633,2.9818470288112864,8427
Malaysia,MYS,70,Chinese,1.0980063980945978,2.9353190003116545,930
Malaysia,MYS,70,Western,-1.5810507554415607,2.6540660315052995,1282
Malaysia,MYS,70,Local,-0.32461904696745475,2.9694139398717794,4772
Malaysia,MYS,100,Chinese,0.9093148471660984,2.776289517507375,515
Malaysia,MYS,100,Western,-1.5738337378350704,2.884702919185606,548
Malaysia,MYS,100,Local,-0.38593768862238126,3.0808757265482187,2259
Brunei,BRN,0,Chinese,-0.26182114960160485,2.8517893392869516,6185
Brunei,BRN,0,Western,-2.246515393601468,1.8329471266622306,9088
Brunei,BRN,0,Local,1.4122911830279956,4.044581276487267,1512
Indonesia,IDN,0,Chinese,1.8854581761864668,3.3506512355247002,3887
Indonesia,IDN,0,Western,-2.432956909755002,3.284097841965873,2875
Indonesia,IDN,0,Local,-0.7012188715524463,3.6652957857587327,11943
Papua New Guinea,PNG,0,Chinese,3.406572452727265,2.177064862702687,635
Papua New Guinea,PNG,0,Western,-0.8375167434884084,2.0658192264176227,370
Papua New Guinea,PNG,0,Local,1.2716661899192154,3.0144586148400947,629
Papua New Guinea,PNG,30,Chinese,3.4072672283157295,2.1245563892338715,436
Papua New Guinea,PNG,30,Western,-0.9846658852865111,2.416995564402312,159
Papua New Guinea,PNG,30,Local,1.3855737988646242,2.7883820616452057,327
Papua New Guinea,PNG,50,Chinese,3.206307802411625,1.9985625242876626,299
Papua New Guinea,PNG,50,Western,-1.382274080638413,2.383407646476382,111
Papua New Guinea,PNG,50,Local,1.4184715654362332,2.795252282611848,220
Papua New Guinea,PNG,70,Chinese,3.065940288477069,1.8996538147918047,229
Papua New Guinea,PNG,70,Western,-1.379146927824387,2.6890691571808847,65
Papua New Guinea,PNG,70,Local,1.4514157791291513,2.696252534973572,124
Papua New Guinea,PNG,100,Chinese,3.071704531824866,1.644626887361473,129
Papua New Guinea,PNG,100,Western,-1.2097972596685092,2.3293583187585267,30
Papua New Guinea,PNG,100,Local,1.0261645700250352,2.6434117666000065,56
Kazakhstan,KAZ,0,Chinese,2.79526777,2.425786397,2802
Kazakhstan,KAZ,0,Western,-1.621518075,3.192298817,532
Kazakhstan,KAZ,0,Local,1.557626598,2.679909778,2616
Kazakhstan,KAZ,30,Chinese,2.883692496,2.444870572,1695
Kazakhstan,KAZ,30,Western,-1.166513808,3.33409407,234
Kazakhstan,KAZ,30,Local,1.262481084,3.072533946,529
Kazakhstan,KAZ,50,Chinese,2.821566861,2.449193454,1282
Kazakhstan,KAZ,50,Western,-1.09983391,3.30102745,183
Kazakhstan,KAZ,50,Local,1.455005995,2.801921589,1253
Kazakhstan,KAZ,70,Chinese,2.708967267,2.441262173,878
Kazakhstan,KAZ,70,Western,-0.370160714,3.20940802,104
Kazakhstan,KAZ,70,Local,1.337213817,2.885741345,901
Kazakhstan,KAZ,100,Chinese,2.730833867,2.57308508,521
Kazakhstan,KAZ,100,Western,-0.642138073,3.186597997,55
Kazakhstan,KAZ,100,Local,1.262481084,3.072533946,529
Kyrgyzstan,KGZ,0,Chinese, 1.6478865242257774, 3.7817456448453393  , 1482
Kyrgyzstan,KGZ,0,Western, -5.425822154239372, 4.2196303121078635, 162
Kyrgyzstan,KGZ,0,Local, 2.3128717730054533, 3.1524260246555293  , 2329
Kyrgyzstan,KGZ,30,Chinese,1.533887403,3.923995901,814
Kyrgyzstan,KGZ,30,Western,-5.351065743,4.246509441,77
Kyrgyzstan,KGZ,30,Local,2.268110882,3.311599508,1284
Kyrgyzstan,KGZ,50,Chinese,1.479925395,3.81474754,593
Kyrgyzstan,KGZ,50,Western,-5.8848546,4.072147232,47
Kyrgyzstan,KGZ,50,Local,2.32037447,3.365959327,976
Kyrgyzstan,KGZ,70,Chinese, 1.8415290969577465, 3.5950732751381813  , 364
Kyrgyzstan,KGZ,70,Western, -5.390918679237366, 4.298703363430159 ,25
Kyrgyzstan,KGZ,70,Local, 2.278907677215485, 3.4859549044851303  , 689
Kyrgyzstan,KGZ,100,Chinese, 1.7130847911131546, 3.382905255695503  , 217
Kyrgyzstan,KGZ,100,Western, -4.637907534837723, 1.8698416323933538 ,8
Kyrgyzstan,KGZ,100,Local, 2.020650244121516, 3.6730117591036566 , 403
Tajikistan,TJK,0,Chinese,2.50256186,3.251900215,648
Tajikistan,TJK,0,Western,-0.486280933,2.903858967,84
Tajikistan,TJK,0,Local,0.632506138,3.589189192,1245
Tajikistan,TJK,30,Chinese,2.514153694,3.288036987,357
Tajikistan,TJK,30,Western,-1.52913733,3.201470592,29
Tajikistan,TJK,30,Local,0.888596212,3.470497661,732
Tajikistan,TJK,50,Chinese,2.054009339,3.477085846,240
Tajikistan,TJK,50,Western,-1.678980926,3.414841583,25
Tajikistan,TJK,50,Local,0.876463765,3.377862045,532
Tajikistan,TJK,70,Chinese,1.422458345,3.611879924,152
Tajikistan,TJK,70,Western,-2.089019193,3.839608064,18
Tajikistan,TJK,70,Local,0.932349266,3.317502008,360
Tajikistan,TJK,100,Chinese,1.679062256,3.806034573,104
Tajikistan,TJK,100,Western,-1.169060085,3.908539515,9
Tajikistan,TJK,100,Local,0.945154858,3.52515887,231
Turkmenistan,TKM,0,Chinese,4.591973227,2.170294764,148
Turkmenistan,TKM,0,Western,-0.733924546,2.93300657,186
Turkmenistan,TKM,0,Local,3.904937845,2.431973922,220
Turkmenistan,TKM,30,Chinese,4.831604431,2.186585625,82
Turkmenistan,TKM,30,Western,-0.630129633,3.095552243,83
Turkmenistan,TKM,30,Local,3.874867164,2.865951199,125
Turkmenistan,TKM,50,Chinese, 4.892811952852735, 2.4120646620056876, 51
Turkmenistan,TKM,50,Western, -0.6649938985893998, 3.1244548475065983 , 79
Turkmenistan,TKM,50,Local, 3.701902853459427, 2.983174865621295 , 97
Turkmenistan,TKM,70,Chinese, 4.406966275639004, 2.4204947354679516, 36
Turkmenistan,TKM,70,Western, 0.7289295909886665, 1.4981774592301431, 47
Turkmenistan,TKM,70,Local, 3.396483705889794, 3.2364804832199106, 62
Turkmenistan,TKM,100,Chinese, 4.250205831094221, 2.2877258304590167, 22
Turkmenistan,TKM,100,Western, -1.0189095983902614, 0.5167771927134482 , 6
Turkmenistan,TKM,100,Local, 3.4284267929884105, 3.707449335229729 , 39
Uzbekistan,UZB,0,Chinese, 2.267685153345142, 2.7956195701017608, 1747
Uzbekistan,UZB,0,Western, -0.5763606008737924, 2.9209787942164387, 419
Uzbekistan,UZB,0,Local, 1.4090604979102894,2.8473753806102797 , 885
Uzbekistan,UZB,30,Chinese, 2.1894831504311547, 2.8905398595178027, 1021
Uzbekistan,UZB,30,Western, -1.0263743573587212, 3.4087255626849933, 298
Uzbekistan,UZB,30,Local, 1.9229983597431544, 2.5187880871650865 , 530
Uzbekistan,UZB,50,Chinese, 2.059650632377827, 2.8910054094284323 ,  660
Uzbekistan,UZB,50,Western, -0.8914855451419436, 3.557888951115337, 116
Uzbekistan,UZB,50,Local, 1.7673266923721926, 2.1646999084831138 , 324
Uzbekistan,UZB,70,Chinese,1.772413121,3.07622533,432
Uzbekistan,UZB,70,Western,-1.54617085,3.728910413,70
Uzbekistan,UZB,70,Local,1.324529771,2.470919498,184
Uzbekistan,UZB,100,Chinese,1.953905334,3.206109947,224
Uzbekistan,UZB,100,Western,-1.548929756,3.367835829,22
Uzbekistan,UZB,100,Local,2.588062768,2.064379148,75
Afghanistan,AFG,0,Chinese,1.717603165,3.90638876,2663
Afghanistan,AFG,0,Western,-2.961984568,3.384876278,1817
Afghanistan,AFG,0,Local,1.212077641,3.299883276,4049
Afghanistan,AFG,30,Chinese,1.47390504,4.062042533,1344
Afghanistan,AFG,30,Western,-3.053149727,3.322137279,666
Afghanistan,AFG,30,Local,0.4575440213,3.523793765,2066
Afghanistan,AFG,50,Chinese,1.333559554,4.171569544,853
Afghanistan,AFG,50,Western,-0.4288843429,3.442233485,554
Afghanistan,AFG,50,Local,1.146308334,3.266486913,1179
Afghanistan,AFG,70,Chinese,1.161650942,4.317541689,594
Afghanistan,AFG,70,Western,-2.75093128,2.898583487,223
Afghanistan,AFG,70,Local,0.9928002637,2.85960099,682
Afghanistan,AFG,100,Chinese,0.736621137,4.548431305,346
Afghanistan,AFG,100,Western,-3.164815732,3.432043642,56
Afghanistan,AFG,100,Local,0.839658915,3.09164575,287
Pakistan,PAK,0,Chinese,2.148431005,3.929976403,5414
Pakistan,PAK,0,Western,-2.244419723,3.266449342,5399
Pakistan,PAK,0,Local,0.370349883,3.390817401,38160
Pakistan,PAK,30,Chinese,2.187606681,3.997139123,2946
Pakistan,PAK,30,Western,-2.062402266,3.33791642,2250
Pakistan,PAK,30,Local,0.441442239,3.38789303,17455
Pakistan,PAK,50,Chinese,2.092115173,3.985946207,2127
Pakistan,PAK,50,Western,-1.901759183,3.323693186,1456
Pakistan,PAK,50,Local,0.508448069,3.322567129,12153
Pakistan,PAK,70,Chinese, 1.834993571160768, 4.027336676851692 , 1392
Pakistan,PAK,70,Western, -1.6332094156750139, 3.2123715997972093 , 741
Pakistan,PAK,70,Local, 0.5521249730693558, 3.1685333075011477 , 7012
Pakistan,PAK,100,Chinese,1.716471419,4.175455973,822
Pakistan,PAK,100,Western,-1.408901428,3.099685848,210
Pakistan,PAK,100,Local,0.625900195,3.032381755,3429
India,IND,0,Chinese,0.646328067,3.197292005,1480
India,IND,0,Western,-1.360965311,2.768537509,10669
India,IND,0,Local,-1.005443128,2.800271271,68864
India,IND,30,Chinese,0.742819233,3.178750535,1934
India,IND,30,Western,-1.339800755,2.839002413,4370
India,IND,30,Local,-0.975867391,2.795868822,31343
India,IND,50,Chinese,0.742819233,3.178750535,1934
India,IND,50,Western,-1.31783367,2.816326643,2638
India,IND,50,Local,-0.977518663,2.793269316,20520
India,IND,70,Chinese,0.51925078,3.290579656,1016
India,IND,70,Western,-1.290597084,2.735577299,1462
India,IND,70,Local,-0.969394305,2.814577952,12293
India,IND,100,Chinese,0.584257381,3.298843785,636
India,IND,100,Western,-1.137577103,2.746983558,744
India,IND,100,Local,-0.821591821,2.837887128,6725
Bangladesh,BGD,0,Chinese,2.843776743,3.53010821,2597
Bangladesh,BGD,0,Western,-1.020798997,3.839330055,655
Bangladesh,BGD,0,Local,-1.182960995,4.193126723,3258
Bangladesh,BGD,30,Chinese, 2.87755591454468, 3.823108090523455  , 1321
Bangladesh,BGD,30,Western, -0.8023734653214796, 3.5492015561569104 , 327
Bangladesh,BGD,30,Local, -1.1829609945233501, 4.193126722601443 , 3258
Bangladesh,BGD,50,Chinese, 2.854260354913146, 3.8774568409201353  , 882
Bangladesh,BGD,50,Western, -0.5824236636812037, 3.251833592357461 , 220
Bangladesh,BGD,50,Local, -0.587167441606283, 3.9848674555664427, 999
Bangladesh,BGD,70,Chinese, 2.5798498296557693, 3.933412326783738  , 563
Bangladesh,BGD,70,Western, -0.6473069301921955, 3.1125130935957137 , 137
Bangladesh,BGD,70,Local, -1.2051606795008432, 3.8791246774003088 , 699
Bangladesh,BGD,100,Chinese, 2.4527254551649094, 4.0892360644665775   ,  329
Bangladesh,BGD,100,Western, -0.6292211199310463, 3.3811834815687813, 71
Bangladesh,BGD,100,Local, -1.550415035882953, 4.049120686408796 , 314
Iran,IRN,0,Chinese,-0.139970757,3.191428323,5449
Iran,IRN,0,Western,-2.394320239,2.384802576,11657
Iran,IRN,0,Local,-0.534827571,2.915912819,4294
Iran,IRN,30,Chinese,0.141278756,3.185040582,2559
Iran,IRN,30,Western,-2.149647473,2.920685534,1156
Iran,IRN,30,Local,-0.326974148,2.976630307,2029
Iran,IRN,50,Chinese,0.047666019,3.3125840726013682		,1742
Iran,IRN,50,Western,-2.331092967,2.570899595,3245
Iran,IRN,50,Local,-0.200527218,2.989944071,1474
Iran,IRN,70,Chinese,0.500433067,3.374058367,924
Iran,IRN,70,Western,-2.149647473,2.920685534,1156
Iran,IRN,70,Local,0.236328108,2.991648727,900
Iran,IRN,100,Chinese,0.006605774,3.640626404,515
Iran,IRN,100,Western,-2.422332141,2.729518515,357
Iran,IRN,100,Local,0.406037983,2.917373267,427
Azerbaijan,AZE,0,Chinese, 3.206034941332681, 2.212194856321297, 280
Azerbaijan,AZE,0,Western, -1.9421923234405225, 5.206667968411844, 57
Azerbaijan,AZE,0,Local, 2.285402270490509, 2.5824704617098, 4806
Azerbaijan,AZE,30,Chinese,3.072985444972718,2.2027486989510487,153
Azerbaijan,AZE,30,Western,-4.80687797402865,5.090836696153094,19
Azerbaijan,AZE,30,Local,2.0945837915619943,2.7069776925317073,2512
Azerbaijan,AZE,50,Chinese,3.202919029861415,2.1251572299866095 ,109
Azerbaijan,AZE,50,Western,-4.853559439285443,5.502844513860498,13
Azerbaijan,AZE,50,Local,2.006026166306334,2.7170425478871643,1879
Azerbaijan,AZE,70,Chinese,3.313406894,2.003968343,69
Azerbaijan,AZE,70,Western,-5.103146504,4.78828045,6
Azerbaijan,AZE,70,Local,1.884958764,2.806628095,1233
Azerbaijan,AZE,100,Chinese,2.763025928,2.345756351,35
Azerbaijan,AZE,100,Western,-4.438396201,5.146836444,4
Azerbaijan,AZE,100,Local,1.799490227,3.147034557,675
Equatorial Guinea,GNQ,0,Chinese,4.120750388,2.276377258,109
Equatorial Guinea,GNQ,0,Western,0.26023237,3.433809568,75
Equatorial Guinea,GNQ,0,Local,1.480806605,1.233265785,31
Equatorial Guinea,GNQ,30,Chinese, 4.878333758889583, 1.4638538845752391, 57
Equatorial Guinea,GNQ,30,Western, 1.862412797368091, 1.7408327944871647, 46
Equatorial Guinea,GNQ,30,Local, 1.195688247680664, 1.2403503319241742,20
Equatorial Guinea,GNQ,50,Chinese, 4.960078448862643, 1.2302029946938104, 37
Equatorial Guinea,GNQ,50,Western, 1.9321052048887526, 1.7529780089355, 28
Equatorial Guinea,GNQ,50,Local, 1.2858377198378246, 1.4126386922504761, 12
Equatorial Guinea,GNQ,70,Chinese, 5.365021410442534, 0.7347042326268903, 21
Equatorial Guinea,GNQ,70,Western, 1.1466980251398953, 1.7158245455188572, 11
Equatorial Guinea,GNQ,70,Local, 1.4247480365965102, 1.3685929314767704, 9
Equatorial Guinea,GNQ,100,Chinese, 5.222434997558594, 0.6341549369860733, 14
Equatorial Guinea,GNQ,100,Western, 0.7463279101583693, 1.601664025619178, 9
Equatorial Guinea,GNQ,100,Local, 1.5645877917607625, 0.28091419631751613, 3
Georgia,GEO,0,Chinese,3.213121681,1.875765379,85
Georgia,GEO,0,Western,0.200461951,1.717789948,9
Georgia,GEO,0,Local,2.320986911,1.873951646,404
Georgia,GEO,30,Chinese,3.459922494,1.751826766,41
Georgia,GEO,30,Western,0.932652448,1.175340597,7
Georgia,GEO,30,Local,2.083556323,2.047918791,170
Georgia,GEO,50,Chinese,3.517811643,1.661931732,38
Georgia,GEO,50,Western,0.714960188,1.131341532,6
Georgia,GEO,50,Local,1.874691598,2.135210365,123
Georgia,GEO,70,Chinese,3.759075422,1.543871409,31
Georgia,GEO,70,Western, None, None,0
Georgia,GEO,70,Local,2.273747953,1.869370575,76
Georgia,GEO,100,Chinese,3.925586462,1.168324848,15
Georgia,GEO,100,Western, None,  None,0
Georgia,GEO,100,Local,2.006859478,2.288650662,16
Armenia,ARM,0,Chinese,3.525624257,2.039030059,428
Armenia,ARM,0,Western,-9.928230818,2.80056248,13
Armenia,ARM,0,Local,1.357976862,3.45259847,4544
Armenia,ARM,30,Chinese,3.601519177,2.081544014,210
Armenia,ARM,30,Western,-9.801207244,2.878713464,12
Armenia,ARM,30,Local,1.349347705,3.611050962,2502
Armenia,ARM,50,Chinese,3.544257664,1.988717252,144
Armenia,ARM,50,Western,-10.59313297,1.019106681,6
Armenia,ARM,50,Local,1.316245057,3.677798515,1872
Armenia,ARM,70,Chinese,3.441270797,1.908064178,79
Armenia,ARM,70,Western,-10.82250881,0.964683605,5
Armenia,ARM,70,Local,1.22204136,3.744252628,1282
Armenia,ARM,100,Chinese,3.570966144,1.782125228,33
Armenia,ARM,100,Western,-10.82250881,0.964683605,5
Armenia,ARM,100,Local,1.239386618,3.808449687,747
Mongolia,MNG,0,Chinese,2.295041059,3.49462167,2768
Mongolia,MNG,0,Western,-1.248017922,3.129425102,893
Mongolia,MNG,0,Local,0.917926986,2.765277773,887
Mongolia,MNG,30,Chinese,2.139619638,3.664971561,1527
Mongolia,MNG,30,Western,-1.283120688,3.334094277,446
Mongolia,MNG,30,Local,0.856522019,2.893487429,619
Mongolia,MNG,50,Chinese,2.009310376,3.812251519,1100
Mongolia,MNG,50,Western,-1.026374357,3.408725563,298
Mongolia,MNG,50,Local,0.785537898,2.941925408,564
Mongolia,MNG,70,Chinese,1.610927758,3.821116136,719
Mongolia,MNG,70,Western,-0.947822758,3.560166804,174
Mongolia,MNG,70,Local,0.833290217,2.974258896,495
Mongolia,MNG,100,Chinese,1.06401739,4.113579921,424
Mongolia,MNG,100,Western,-1.344530597,4.255290728,90
Mongolia,MNG,100,Local,0.70693401,3.155877262,372
Nepal,NPL,0,Chinese,2.232688439,3.229685205,3761
Nepal,NPL,0,Western,-0.388270849,3.404526399,1198
Nepal,NPL,0,Local,0.437195826,2.867228754,1398
Nepal,NPL,30,Chinese,2.236078044,3.27702245,2072
Nepal,NPL,30,Western,-0.428884343,3.442233485,554
Nepal,NPL,30,Local,0.430051216,3.044842292,648
Nepal,NPL,50,Chinese,2.154526847,3.29659747,1422
Nepal,NPL,50,Western,-0.454499058,3.529387004,400
Nepal,NPL,50,Local,0.267031047,2.973888885,473
Nepal,NPL,70,Chinese, 2.3429085617532603, 3.3518591592834484, 925
Nepal,NPL,70,Western, -0.634411921395975, 3.4490972836509988 , 238
Nepal,NPL,70,Local, 0.2460317336436775, 2.766118771069745, 216
Nepal,NPL,100,Chinese, 2.2382172171068015,3.31475456713524,538
Nepal,NPL,100,Western, -0.8473682521897203, 3.3862372754141004 , 136
Nepal,NPL,100,Local,0.0564865664179836, 2.8462723799732155 , 112
Niger,NER,0,Chinese,-2.704004799,2.701135133,578
Niger,NER,0,Western,-2.961984568,3.384876278,1817
Niger,NER,0,Local,,,0
Niger,NER,30,Chinese,2.529878929,3.108746798,800
Niger,NER,30,Western,-2.668246186,2.342874915,278
Niger,NER,30,Local,,,0
Niger,NER,50,Chinese,2.217383819,3.209363706,537
Niger,NER,50,Western,-2.513453286,2.148689711,227
Niger,NER,50,Local,,,0
Niger,NER,70,Chinese,2.056173778,3.056586538,331
Niger,NER,70,Western,-1.549509141,2.230114337,101
Niger,NER,70,Local,,,0
Niger,NER,100,Chinese,1.847731472,3.020975885,202
Niger,NER,100,Western,-1.227241962,2.218829718,44
Niger,NER,100,Local,,,0
Bhutan,BTN,0,Chinese,-0.053678167,4.517052458,76
Bhutan,BTN,0,Western,-1.957231775,2.5050096,315
Bhutan,BTN,0,Local,0,0,0
Bhutan,BTN,30,Chinese,1.922216542,3.00792246,43
Bhutan,BTN,30,Western,-1.70721836,2.086207889,92
Bhutan,BTN,30,Local,0,0,0
Bhutan,BTN,50,Chinese,2.428858499,2.873207244,33
Bhutan,BTN,50,Western,-1.719066018,2.234170505,57
Bhutan,BTN,50,Local,0,0,0
Bhutan,BTN,70,Chinese,2.764373699,2.741550112,26
Bhutan,BTN,70,Western,1.63936572,,-2.106669162
Bhutan,BTN,70,Local, None ,, None
Bhutan,BTN,100,Chinese,3.044571516,2.785767578,19
Bhutan,BTN,100,Western,-2.53736977,1.419011036,12
Bhutan,BTN,100,Local, None, None ,0
Maldives,MDV,0,Chinese,2.785529651,3.073648886,351
Maldives,MDV,0,Western,-2.230412254,3.223135661,372
Maldives,MDV,0,Local,-1.390109907,3.792722187,420
Maldives,MDV,30,Chinese,2.514313367,3.11747198,199
Maldives,MDV,30,Western,-2.066189584,3.219810342,174
Maldives,MDV,30,Local,-0.951083757,3.853842444,156
Maldives,MDV,50,Chinese,2.532444524,3.191229267,151
Maldives,MDV,50,Western,-2.510407564,3.332127944,119
Maldives,MDV,50,Local,-0.66442662,4.002778311,99
Maldives,MDV,70,Chinese,2.400739226,3.375405256,114
Maldives,MDV,70,Western,-3.119584981,3.221678518,75
Maldives,MDV,70,Local,-1.780371565,4.033576472,59
Maldives,MDV,100,Chinese,2.879685223,3.381880897,67
Maldives,MDV,100,Western,-3.837156807,3.165043961,33
Maldives,MDV,100,Local,-2.807735097,4.240274028,32
Sri Lanka,LKA,0,Chinese,2.196834932,3.749192066,1955
Sri Lanka,LKA,0,Western,-1.753145133,2.985007308,1531
Sri Lanka,LKA,0,Local,-0.160347931,2.82783845,3858
Sri Lanka,LKA,30,Chinese, 1.9454298112158463, 3.947516078624518, 1070
Sri Lanka,LKA,30,Western, -1.802571729779066, 3.087511277714362 , 672
Sri Lanka,LKA,30,Local, 0.41210844446300665, 3.2121623885233124 , 2096
Sri Lanka,LKA,50,Chinese,1.88348512,4.07777702,698
Sri Lanka,LKA,50,Western,-2.141100149,3.190290572,413
Sri Lanka,LKA,50,Local,-0.1727439,3.080171518,1210
Sri Lanka,LKA,70,Chinese, 2.059430184966523, 4.0174747461582845, 484
Sri Lanka,LKA,70,Western, -1.7805014422753962, 3.12026280951962 , 205
Sri Lanka,LKA,70,Local, -0.3640089053173833, 3.274623368227778 , 727
Sri Lanka,LKA,100,Chinese, 1.8936550607217237, 3.9496310590436705, 298
Sri Lanka,LKA,100,Western, -1.894461457024921, 2.873227880586324, 110
Sri Lanka,LKA,100,Local, -0.7096797373720366, 3.407473878185845 , 402
Ivory Coast,CIV,0,Chinese, 1.7021915798557217, 3.065304022804007,145
Ivory Coast,CIV,0,Western, -2.3479680858907246, 2.7719677314144335,42
Ivory Coast,CIV,0,Local, 1.1441967121965095, 3.0928822188590464, 281
Ivory Coast,CIV,30,Chinese, 1.5978381339369752, 3.2120149453546327, 82
Ivory Coast,CIV,30,Western, -0.8774049969819876, 1.938342299288405, 13
Ivory Coast,CIV,30,Local, 1.1448039292848755, 3.123439999893177,203
Ivory Coast,CIV,50,Chinese, 1.255120385151643, 3.3175138717277255, 65
Ivory Coast,CIV,50,Western, -0.6443364421526591, 2.0221292462848353, 3
Ivory Coast,CIV,50,Local, 1.1277017185609497, 3.1057101439307693, 167
Ivory Coast,CIV,70,Chinese,1.251715499,2.9369223,46
Ivory Coast,CIV,70,Western,0.768511087,0.380914181,2
Ivory Coast,CIV,70,Local,1.182022016,3.03512419,124
Ivory Coast,CIV,100,Chinese, 1.592271315474664, 3.173787943380699,31
Ivory Coast,CIV,100,Western, 1.1494252681732178, 0.0,1
Ivory Coast,CIV,100,Local, 0.9596346508840035, 3.039889086265385,87
